lid,rid
77609,394021
548888,1060719
685893,951051
96782,440585
430940,1012107
277331,719417
782971,1191260
40561,628634
464502,1206336
858925,981293
420498,846144
361726,902805
105363,647179
276378,838131
120259,956691
607737,1112148
152013,499045
574893,1188977
880242,1165529
1134633,1214734
640901,846863
844359,1152479
184941,976632
522504,984792
415101,741056
54035,1020545
292291,1026446
292231,339620
771382,1034558
650698,695206
537817,685940
723261,741056
233766,275298
20925,134346
46334,211481
337021,1072674
309357,811461
870489,1018477
322455,1010733
76567,713309
437403,647052
890831,1079486
311507,1054748
753549,1106781
891259,1039747
303469,1197095
605951,839821
246610,541765
216078,353537
394021,1218567
569051,1182226
635961,1040203
707777,896453
178833,1007669
385529,764527
375154,605098
331140,554472
413332,984767
122770,313585
838773,1145913
857638,1165529
634396,738290
1129146,1164763
375154,857638
468326,850346
406352,811472
475157,783786
590210,1207593
134195,663712
598707,1202859
73151,1001044
329645,917041
9740,685167
151162,456854
375154,871759
461009,617093
151162,195804
437759,1036679
269179,600291
300302,327240
81075,439077
393759,1046297
320501,833668
417572,632678
35479,585087
203377,674226
30065,875946
366188,542884
879064,1067666
160757,1180615
455444,919430
239915,910471
856783,1071218
113879,1099740
331140,634742
148959,506416
156815,544511
1088561,1215043
79341,1099082
683141,1002305
7610,26932
226278,886304
286399,1179637
353312,1136357
121710,1105883
759853,1159419
497647,660166
74694,345496
989787,1211907
286144,310517
339274,1127711
836141,837297
331140,840865
1023792,1098142
1103010,1155272
417572,741056
259108,404796
237992,634648
20530,207000
326058,783898
907294,997421
48609,1064837
366730,1034152
434306,532687
175500,494306
77609,723261
567329,1058612
624891,1040873
920879,1151303
618892,971022
270417,448786
113997,659070
430032,532008
638608,859919
210968,578575
977924,1208135
486324,672553
263966,854494
172554,501127
440097,748709
488983,960979
100428,389263
541309,712113
745246,850278
895224,988475
27988,450367
78318,1019816
312884,375154
76086,977766
209961,485587
224373,257718
44313,299884
683861,964524
831205,872072
49405,1194625
741056,848546
298273,1023004
45244,626892
568114,579374
277660,652372
238410,261574
1055398,1222349
247503,537391
310897,1098284
184997,354168
441808,627677
63351,282810
896321,903767
120154,394258
637999,678277
191406,736995
256507,1049461
49123,606208
8968,806492
233766,1127711
870489,1155849
548585,1141234
808329,983062
66014,591357
870489,1188279
445013,454300
492156,976632
220165,991924
52544,1094156
717615,751109
188938,1201246
592470,1017891
152026,890831
327240,506416
212986,908378
922670,1049181
998218,1143734
402855,1096156
305230,1117952
189537,600443
730413,753549
53937,652382
270417,1218567
225422,977945
376346,571104
99258,406352
282810,328181
23325,591882
418789,813048
703445,743825
225731,975667
20530,233766
291431,656620
666302,946902
756951,846642
656591,963240
946521,1123938
201525,793555
71698,967269
203377,918553
305845,378058
986256,1116036
160281,1141332
482174,679324
97678,144855
156815,980490
437403,1165529
270137,1171170
455164,521695
355503,1001761
226659,849675
776081,782582
611031,944797
56896,203377
460957,594329
126795,683954
210968,569878
522504,755932
922984,1003058
148243,756430
26932,1109390
506416,1176803
207058,478982
207000,608748
316299,1182268
104595,213101
328181,543560
692523,968961
492745,928061
753861,1197933
131634,877329
38665,571471
70477,1154411
446362,920535
666943,1134870
108803,1153515
333573,1037569
329953,868151
71672,366740
10815,1000411
552930,1152516
567576,820182
328061,560770
38665,846642
696608,980610
34207,716506
73346,888117
255588,402782
1146434,1148958
554472,1182226
163415,1133487
102459,950633
220952,246181
477990,755075
376435,1073700
282810,695299
848330,928514
139346,711534
7610,161055
582346,1046951
45977,639630
91410,245381
324032,388457
854759,970218
141485,203377
362125,511691
22492,1070461
840865,848546
106380,504103
417572,437403
234124,959150
326267,574892
366473,580720
377139,727301
113406,455165
660203,1064337
16259,404909
1018477,1155849
351833,777813
83749,758096
703840,845295
238410,548585
569068,822555
362614,555023
186528,733362
319749,637603
189369,358281
656186,839821
787508,1131145
1018477,1188279
202448,484880
297336,995054
326090,724722
35710,769376
1168566,1170276
637144,979676
933733,1114455
169665,229046
237828,326002
532489,1010640
598072,730413
868011,1039135
578137,609405
168372,200198
5338,298479
218329,1141234
188765,840400
44094,516338
394021,507637
113540,1218800
748338,991846
536191,632104
869077,1139253
605098,1139253
768097,789727
143549,162383
813426,888366
73255,1212083
357429,715139
273806,439770
504103,977442
481783,1101957
752128,859281
639676,1182828
730722,1043543
101356,741613
296697,873364
587113,767048
507637,1151600
343189,1123574
495512,1221468
960393,962652
636317,688372
183836,1141234
634742,1205323
612716,651646
641949,914968
571471,869077
67939,413584
179147,518671
860640,1105676
24741,504622
505897,990949
389969,1202197
415101,971022
576965,980490
439539,1012759
538717,1073291
388115,1153125
723261,971022
314545,1062044
60120,513601
76621,371827
499711,504033
531550,1008064
67839,781142
134825,234549
1038539,1168201
4582,309543
202785,277963
807548,987199
168372,493007
35402,974675
275298,605098
312884,647052
405981,445140
48401,948913
44094,417572
298479,1153515
331140,1160737
680890,989384
383691,532307
152026,888363
143560,459488
195804,356044
261574,605098
264223,929427
67975,321696
475368,805755
176280,1014680
195849,948439
464899,814564
425160,848546
296745,1064736
490698,671717
870489,1153515
1012759,1153515
225225,391736
7610,200198
97582,667058
280892,1109390
543560,1101685
519204,1070311
38665,394021
161032,1093012
584364,1152135
513769,747854
20530,343864
846689,935443
846642,1151600
339274,711334
436448,1114802
200198,492156
337675,372684
527789,1136700
184452,1082162
323855,723261
27805,621190
606010,1056514
958356,963136
525270,1084205
869077,987199
113346,596832
150031,509846
605098,987199
204233,558968
476848,667420
25341,370923
474922,841615
1139253,1180615
398423,647052
246181,975781
242932,826308
610074,712329
634662,923785
772556,1001326
301409,503953
59550,1050095
13654,390628
153389,940849
500085,1164441
33982,1103051
5338,585490
451182,1205323
141420,805083
32697,230972
370167,612988
936699,1031348
287305,389237
444631,455539
366740,1182226
217709,501091
431580,488466
60441,190713
146850,1093022
461415,575288
612433,763737
7610,493007
547671,614446
595337,1096172
80367,749384
237632,837102
450534,865740
156436,393970
890387,1078534
323075,343319
279859,753861
25234,767996
71745,353365
721220,1118261
184941,415101
784188,1194587
456522,906920
784287,1007667
17565,403386
868393,1121339
505762,748869
9016,1200313
449853,472841
1132702,1188235
246994,311850
312884,406352
228894,804001
539810,1028254
428670,595267
709032,959537
461749,848776
653168,873591
516338,976632
26932,881014
414253,871437
181146,945982
141427,1133587
45624,1210397
332708,559585
737540,955110
233766,711334
437403,492156
631429,716026
161055,312884
176557,1187124
67153,1126269
332868,517587
439077,1144997
108803,571471
85898,820408
165007,525270
45114,1032572
419284,832979
585490,1012759
366740,528341
769560,1173377
323855,949600
44469,1110341
949600,1160737
404719,894968
134439,854358
161055,168372
106380,918553
674226,1042017
723439,1003246
504869,765701
76584,315221
17463,124234
1040368,1175768
625234,838773
612433,985404
455050,990248
1176,869701
108803,765701
88416,925059
587756,1154342
59915,748797
7492,276246
323855,1005950
1131235,1139130
398423,406352
95925,292513
116372,291280
1153515,1180615
38665,723261
184941,451182
426970,481666
726294,839821
109482,161070
528341,1127711
155710,793360
857638,880242
617298,1151303
495398,528531
67970,762003
180272,1008476
439539,711334
23817,953774
360821,941591
549524,1117851
547762,713007
518190,1002305
465214,663513
76795,951022
67327,782663
155860,1111108
305739,702875
679393,814962
569051,605098
602914,716113
493007,554472
427882,463974
703939,781142
817494,955586
827591,1173165
553145,956053
384563,519030
457666,933953
513209,1180584
183557,692260
502111,893618
6977,915326
312884,1165529
402772,1119293
159007,303969
680009,1167384
336034,888315
486461,1106124
168501,539005
612988,749384
54590,620499
312722,1061249
811472,1127711
588697,653171
608748,1141234
503953,878708
458306,1160408
178833,647052
206865,781142
42401,565684
172898,433829
852907,1195182
138973,1062641
756951,949600
315124,1042017
778142,1203684
338637,960836
177318,354301
110666,837391
249012,595720
976632,1151600
698222,1197933
25378,684122
338755,674932
71222,1124420
534689,622550
515172,565781
657831,1206096
493007,634742
578575,612988
141208,934813
370723,627637
595656,687469
14839,502388
10051,1193363
756951,1005950
175057,755274
702171,763250
510393,1148766
136934,473757
403386,537591
251316,353187
218329,310517
357007,708819
161055,331140
160757,608748
496730,784636
787100,1072933
493007,840865
203719,1028579
25811,599626
536008,581046
145537,714634
79618,919098
4297,612705
175347,312884
57985,980750
800462,832970
146011,893495
377184,745975
398423,1165529
20530,1198989
38665,949600
170984,607737
137507,281751
286144,1069348
750502,1165529
842984,1207775
298479,571471
183836,310517
179929,1083013
403386,608062
905487,918585
296697,506437
896628,1024566
298479,846642
121728,839163
493007,1198989
38665,1005950
411750,1174483
72077,438619
296697,979676
102577,542827
275298,1139253
280892,881014
309811,833138
698133,1202643
179021,788580
255873,598072
542579,1037331
298479,765701
323855,493007
640306,813048
292077,1087193
261574,1139253
463209,667991
108803,394021
434681,758503
657105,1024003
695261,1133064
51270,432877
197961,656503
394021,516338
607067,699574
325456,996536
286520,735110
54260,254058
178676,882425
571471,750502
279859,569324
388457,711787
832546,852133
791325,958873
933048,962676
478987,1069583
635540,1068419
126046,341314
504103,596073
647052,976632
11642,152026
324267,824122
238410,1139253
98192,1095133
432286,769399
760596,1148443
63351,539005
802124,1168214
617298,695299
461360,1220529
197961,292231
243506,1091233
73151,787330
72945,969657
871202,1195748
168501,826955
409423,610930
1207366,1220677
136980,146850
331140,448786
188765,408776
140238,360360
1059243,1214572
515935,1179092
569569,964263
452134,890387
1000922,1190538
207000,343864
618892,647052
161055,1012759
180056,634272
374270,374559
342994,466296
437403,880242
175347,331140
25633,482332
250549,1139912
169047,344345
394021,417572
201072,812137
78596,225419
385339,483064
244133,674226
64135,78790
522655,1047975
506075,666417
310517,439539
147623,727008
271122,459590
731478,945342
543560,906707
504869,756951
759381,765570
131850,991351
977821,999824
754305,887962
93306,230307
310517,492156
44094,261574
511648,997452
422825,641884
253180,511676
108803,756951
467349,615455
523436,775947
450472,487197
126858,603799
32289,930835
545264,1099326
45876,667420
99303,428169
143789,920323
881014,1141234
275298,987199
344411,1081523
385700,743473
928504,953709
223651,614280
519752,537496
109838,345647
888744,1160157
457293,720003
634742,1153515
261574,987199
574166,709859
656186,1084205
759400,991691
785518,1111182
279354,548441
554472,605098
812532,884710
376435,617298
331140,1218567
307675,911819
297850,711143
343864,848546
510648,766785
138987,904040
160757,207000
162771,494564
238410,987199
626892,654403
161407,1149430
6321,78991
851650,1114827
700685,763434
295378,839916
99258,880242
554472,871759
277660,339274
298479,394021
629344,1057600
436705,936522
539005,1101685
293994,964106
84795,117129
48168,901448
734153,945196
874645,1211907
594635,1111182
330028,869781
326625,900351
826311,1151404
339274,741056
562027,795215
463974,967246
238972,300288
394021,1182226
220952,301409
506733,1100593
187631,329789
1127711,1151600
249164,782345
569878,1072674
968616,985595
33362,727184
252678,848546
512872,987847
584024,716790
857638,869077
711334,1214952
56896,873591
614578,920268
352419,522504
455749,1082948
148959,353187
569051,1139253
749866,777287
175347,1012759
204551,1073700
18978,860295
415101,1109390
32202,885390
202601,555249
833744,981848
94202,491469
723261,1109390
681343,1162245
218329,275298
371920,373875
476848,1197095
368589,764755
528341,711334
7610,1180615
37926,1003277
419191,1006888
343864,1160737
44094,548585
1062170,1101685
25415,1070076
335881,846144
439077,1177618
459475,839821
677101,761800
681337,998670
259874,722969
702196,834426
306150,655723
586961,1174665
42498,1197062
161685,723489
972210,1146705
578575,830443
298479,756951
141485,873591
97678,604087
62235,1054002
707988,870591
183836,275298
628571,1089735
345732,1046297
588950,894968
633682,760409
434374,596073
507637,807548
934728,1114499
364608,1180762
134416,654403
348415,751355
270417,417572
139553,312527
228690,914968
428253,463974
632678,971022
233766,741056
5338,323855
398423,492156
821201,1101271
822214,1182911
261908,279282
27744,298498
61621,656848
406352,493007
221585,674990
64135,598072
149343,622550
145208,317088
220376,919163
736534,1083159
323855,870489
949600,1218567
160757,286144
600291,1212563
109540,608252
508061,953811
618892,1165529
830669,994593
20658,1124438
1045120,1184637
194908,1082280
176784,312545
140465,1201878
48872,1179163
485537,566969
846642,1198989
136980,390640
21372,1101685
588413,1089501
1005950,1165529
42788,574831
180505,559707
207000,1198989
694767,995054
544325,1040646
780965,1087225
417572,1109390
824031,962490
339751,527059
6665,327100
534689,1182398
664282,747208
480511,1023494
569051,987199
85765,1007213
165007,459475
161055,811472
184941,1141234
218747,544029
246181,504103
7610,1214952
24066,838773
63453,1080850
609532,639786
115255,765030
66040,554948
176559,356884
172146,551327
71672,252678
432899,667991
370167,376346
